Aperture Basic Info,,,,,Detector Frame,,,,Science Frame,,,,,,V-Frame,,Frame Relationships,,,,,,Vertices,,,,,,,,,
InstrName,AperName,DDCName,AperType,AperShape,XDetSize,YDetSize,XDetRef,YDetRef,XSciSize,YSciSize,XSciRef,YSciRef,XSciScale,YSciScale,V2Ref,V3Ref,V3IdlYAngle,VIdlParity,DetSciYAngle,DetSciParity,V3SciXAngle,V3SciYAngle,XIdlVert1,XIdlVert2,XIdlVert3,XIdlVert4,YIdlVert1,YIdlVert2,YIdlVert3,YIdlVert4,UseAfterDate,Comment
NIRCAM,NRCBS_FULL,NRCB_CNTR,COMPOUND,QUAD,,,,,,,,,,,-82.286889,-496.205563,-0.063159,-1,,-1,,,-61.9000,71.5187,69.7057,-60.4333,-61.9421,-60.8502,70.2780,70.3281,2014-01-01,
NIRCAM,NRCB1_FULL,NRCB_CNTR,FULLSCA,QUAD,2048,2048,1024.50,1024.50,2048,2048,1024.50,1024.50,0.03068902,0.03081289,-120.968203,-457.752680,0.375008,-1,180.0,-1,-89.613125,0.375008,-31.5891,31.6479,31.3089,-31.2396,-31.6205,-31.5211,31.5440,31.6040,2014-01-01,
NIRCAM,NRCB2_FULL,NRCB_CNTR,FULLSCA,QUAD,2048,2048,1024.50,1024.50,2048,2048,1024.50,1024.50,0.03110827,0.03130320,-121.144349,-525.458174,0.830079,-1,0.0,-1,-89.216612,0.830079,-32.0601,32.1318,31.6892,-31.6302,-32.1731,-32.1452,31.9238,32.0645,2014-01-01,
NIRCAM,NRCB3_FULL,NRCB_CNTR,FULLSCA,QUAD,2048,2048,1024.50,1024.50,2048,2048,1024.50,1024.50,0.03082396,0.03091327,-53.123823,-457.780381,-0.485114,-1,180.0,-1,-90.383285,-0.485114,-31.8069,31.7116,31.3604,-31.4622,-31.8091,-31.5410,31.6500,31.7042,2014-01-01,
NIRCAM,NRCB4_FULL,NRCB_CNTR,FULLSCA,QUAD,2048,2048,1024.50,1024.50,2048,2048,1024.50,1024.50,0.03125389,0.03144571,-52.818167,-525.727255,-0.344918,-1,0.0,-1,-90.074592,-0.344918,-32.3041,32.1911,31.7580,-31.8541,-32.5472,-32.0679,32.2086,32.0678,2014-01-01,
NIRCAM,NRCB5_FULL,NRCB_CNTR,FULLSCA,QUAD,2048,2048,1024.50,1024.50,2048,2048,1024.50,1024.50,0.06290586,0.06321909,-89.389195,-491.443963,-0.008844,-1,180.0,-1,-89.900331,-0.008844,-65.4040,65.3690,63.8473,-63.8565,-65.4314,-64.7045,64.7051,64.9107,2014-01-01,
NIRCAM,NRCB1_FULLP,NRCB_CNTR,FULLSCA,QUAD,2048,2048,1430.94,675.99,2048,2048,1430.94,1373.01,0.03063633,0.03074594,-133.352532,-446.930586,0.449172,-1,180.0,-1,-89.503602,0.449172,-44.1078,19.1389,18.8837,-43.6698,-42.3133,-42.2881,20.7816,20.9200,2014-01-01,
NIRCAM,NRCB5_FULLP,NRCB_CNTR,FULLSCA,QUAD,2048,2048,1728,320,2048,2048,1728.00,1729.00,0.06243626,0.06266043,-133.352480,-446.930663,0.236670,-1,180.0,-1,-89.551397,0.236670,-110.0922,20.9371,19.9905,-107.7966,-109.7638,-109.3629,20.1156,20.8324,2014-01-01,
NIRCAM,NRCA1_SUB160,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,80.50,1968.50,160,160,80.50,80.50,0.03098887,0.03113109,91.172028,-498.072504,-0.127980,-1,0.0,-1,-90.148012,-0.127980,-2.4803,2.4804,2.4779,-2.4779,-2.4896,-2.4920,2.4897,2.4907,2014-01-01,
NIRCAM,NRCA2_SUB160,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1968.50,1968.50,160,160,80.50,80.50,0.03095926,0.03109163,91.042771,-488.998554,-0.004700,-1,180.0,-1,-90.067721,-0.004700,-2.4779,2.4780,2.4756,-2.4755,-2.4845,-2.4906,2.4847,2.4895,2014-01-01,
